BabyId,FirsttimeParent,Crying date,Crying time,Crying seconds,Feeding date,Feeding time,Bottle amount,PumpingDate,PumpingTimePumpingLeftPumpingRight,Pumping Left,PumpingRight,SleepingDate,SleepingTime,SleepingSecond
HPT2_NR_24,1,19-08-2015,10:59:00,NA,19-08-2015,10:59:00,135,19-08-2015,10:59:00,NA,NA,19-08-2015,10:59:00,
HPT2_NR_25,1,05-08-2015,18:04:54,NA,05-08-2015,18:04:54,NA,05-08-2015,18:04:54,75,75,05-08-2015,18:04:54,17880
HPT2_NR_25,1,05-08-2015,20:01:00,NA,05-08-2015,20:01:00,NA,05-08-2015,20:01:00,0,155,05-08-2015,20:01:00,9720.546325
HPT2_NR_25,1,06-08-2015,00:09:18,NA,06-08-2015,00:09:18,NA,06-08-2015,00:09:18,NA,NA,06-08-2015,00:09:18,16981.60604
HPT2_NR_25,1,06-08-2015,05:03:03,NA,06-08-2015,05:03:03,NA,06-08-2015,05:03:03,NA,NA,06-08-2015,05:03:03,5583.958501
HPT2_NR_25,1,06-08-2015,06:57:29,NA,06-08-2015,06:57:29,NA,06-08-2015,06:57:29,NA,NA,06-08-2015,06:57:29,4331.624019
HPT2_NR_25,1,06-08-2015,08:38:12,NA,06-08-2015,08:38:12,NA,06-08-2015,08:38:12,NA,NA,06-08-2015,08:38:12,7252
HPT2_NR_25,1,06-08-2015,11:01:51,NA,06-08-2015,11:01:51,NA,06-08-2015,11:01:51,NA,NA,06-08-2015,11:01:51,20571.95714
HPT2_NR_25,1,06-08-2015,13:37:00,NA,06-08-2015,13:37:00,NA,06-08-2015,13:37:00,NA,NA,06-08-2015,13:37:00,13038.23984
HPT2_NR_25,1,06-08-2015,17:15:00,NA,06-08-2015,17:15:00,NA,06-08-2015,17:15:00,NA,NA,06-08-2015,17:15:00,1380.43329
HPT2_NR_25,1,06-08-2015,19:18:19,NA,06-08-2015,19:18:19,NA,06-08-2015,19:18:19,NA,NA,06-08-2015,19:18:19,2294.39854
HPT2_NR_25,1,06-08-2015,22:14:00,NA,06-08-2015,22:14:00,NA,06-08-2015,22:14:00,NA,NA,06-08-2015,22:14:00,31078.41558
HPT2_NR_25,1,07-08-2015,04:14:27,NA,07-08-2015,04:14:27,NA,07-08-2015,04:14:27,NA,NA,07-08-2015,04:14:27,9779.688713
HPT2_NR_25,1,07-08-2015,05:55:00,NA,07-08-2015,05:55:00,NA,07-08-2015,05:55:00,NA,NA,07-08-2015,05:55:00,1590
HPT2_NR_25,1,07-08-2015,10:15:11,NA,07-08-2015,10:15:11,NA,07-08-2015,10:15:11,NA,NA,07-08-2015,10:15:11,21582.02221
HPT2_NR_25,1,07-08-2015,12:00:00,NA,07-08-2015,12:00:00,NA,07-08-2015,12:00:00,NA,NA,07-08-2015,12:00:00,7740
HPT2_NR_25,1,07-08-2015,15:11:00,NA,07-08-2015,15:11:00,NA,07-08-2015,15:11:00,NA,NA,07-08-2015,15:11:00,4288.231729
HPT2_NR_25,1,07-08-2015,17:19:14,NA,07-08-2015,17:19:14,NA,07-08-2015,17:19:14,NA,NA,07-08-2015,17:19:14,1843.202603
HPT2_NR_25,1,07-08-2015,19:38:00,NA,07-08-2015,19:38:00,NA,07-08-2015,19:38:00,NA,NA,07-08-2015,19:38:00,3095.519346
HPT2_NR_25,1,07-08-2015,19:59:10,NA,07-08-2015,19:59:10,NA,07-08-2015,19:59:10,NA,NA,07-08-2015,19:59:10,1560
HPT2_NR_25,1,08-08-2015,06:02:20,NA,08-08-2015,06:02:20,NA,08-08-2015,06:02:20,NA,NA,08-08-2015,06:02:20,25433.3579
HPT2_NR_25,1,08-08-2015,07:00:56,NA,08-08-2015,07:00:56,NA,08-08-2015,07:00:56,NA,NA,08-08-2015,07:00:56,9609.576924
HPT2_NR_25,1,08-08-2015,11:02:33,NA,08-08-2015,11:02:33,NA,08-08-2015,11:02:33,NA,NA,08-08-2015,11:02:33,6791.33528
HPT2_NR_25,1,08-08-2015,22:12:42,NA,08-08-2015,22:12:42,NA,08-08-2015,22:12:42,NA,NA,08-08-2015,22:12:42,1717.227311
HPT2_NR_25,1,09-08-2015,04:36:23,NA,09-08-2015,04:36:23,NA,09-08-2015,04:36:23,NA,NA,09-08-2015,04:36:23,1561.745418
HPT2_NR_25,1,09-08-2015,06:59:27,NA,09-08-2015,06:59:27,NA,09-08-2015,06:59:27,NA,NA,09-08-2015,06:59:27,524.724778
HPT2_NR_25,1,09-08-2015,11:19:14,NA,09-08-2015,11:19:14,NA,09-08-2015,11:19:14,NA,NA,09-08-2015,11:19:14,1920
HPT2_NR_25,1,09-08-2015,13:45:53,NA,09-08-2015,13:45:53,NA,09-08-2015,13:45:53,NA,NA,09-08-2015,13:45:53,2362.37784
HPT2_NR_25,1,09-08-2015,17:24:00,NA,09-08-2015,17:24:00,NA,09-08-2015,17:24:00,NA,NA,09-08-2015,17:24:00,31752.18421
HPT2_NR_25,1,09-08-2015,19:22:00,NA,09-08-2015,19:22:00,NA,09-08-2015,19:22:00,NA,NA,09-08-2015,19:22:00,2748.809692
HPT2_NR_25,1,10-08-2015,04:25:43,NA,10-08-2015,04:25:43,NA,10-08-2015,04:25:43,NA,NA,10-08-2015,04:25:43,29815.5968
HPT2_NR_25,1,10-08-2015,07:21:02,NA,10-08-2015,07:21:02,NA,10-08-2015,07:21:02,NA,NA,10-08-2015,07:21:02,10209.52449
HPT2_NR_25,1,10-08-2015,09:58:31,NA,10-08-2015,09:58:31,NA,10-08-2015,09:58:31,NA,NA,10-08-2015,09:58:31,2294.555832
HPT2_NR_25,1,10-08-2015,12:24:52,NA,10-08-2015,12:24:52,NA,10-08-2015,12:24:52,NA,NA,10-08-2015,12:24:52,826.488609
HPT2_NR_25,1,10-08-2015,15:03:15,NA,10-08-2015,15:03:15,NA,10-08-2015,15:03:15,NA,NA,10-08-2015,15:03:15,1055.538418
HPT2_NR_25,1,10-08-2015,17:50:19,NA,10-08-2015,17:50:19,NA,10-08-2015,17:50:19,NA,NA,10-08-2015,17:50:19,1825.273907
HPT2_NR_25,1,10-08-2015,19:56:00,NA,10-08-2015,19:56:00,NA,10-08-2015,19:56:00,NA,NA,10-08-2015,19:56:00,7649.528804
HPT2_NR_25,1,10-08-2015,21:29:49,NA,10-08-2015,21:29:49,NA,10-08-2015,21:29:49,NA,NA,10-08-2015,21:29:49,1801.50871
HPT2_NR_25,1,11-08-2015,07:09:09,NA,11-08-2015,07:09:09,NA,11-08-2015,07:09:09,NA,NA,11-08-2015,07:09:09,32219.69259
HPT2_NR_25,1,11-08-2015,09:53:30,NA,11-08-2015,09:53:30,NA,11-08-2015,09:53:30,NA,NA,11-08-2015,09:53:30,3160.626045
HPT2_NR_25,1,11-08-2015,18:42:51,NA,11-08-2015,18:42:51,NA,11-08-2015,18:42:51,NA,NA,11-08-2015,18:42:51,1237.154865
HPT2_NR_25,1,11-08-2015,20:37:59,NA,11-08-2015,20:37:59,NA,11-08-2015,20:37:59,NA,NA,11-08-2015,20:37:59,25156.15957
HPT2_NR_25,1,12-08-2015,05:22:00,NA,12-08-2015,05:22:00,NA,12-08-2015,05:22:00,NA,NA,12-08-2015,05:22:00,6137.070556
HPT2_NR_25,1,12-08-2015,08:25:25,NA,12-08-2015,08:25:25,NA,12-08-2015,08:25:25,NA,NA,12-08-2015,08:25:25,225.83697
HPT2_NR_25,1,12-08-2015,10:33:13,NA,12-08-2015,10:33:13,NA,12-08-2015,10:33:13,NA,NA,12-08-2015,10:33:13,1731.43393
HPT2_NR_25,1,12-08-2015,13:09:08,NA,12-08-2015,13:09:08,NA,12-08-2015,13:09:08,NA,NA,12-08-2015,13:09:08,31800
HPT2_NR_25,1,12-08-2015,16:33:44,NA,12-08-2015,16:33:44,NA,12-08-2015,16:33:44,NA,NA,12-08-2015,16:33:44,9148.46429
HPT2_NR_25,1,12-08-2015,19:42:18,NA,12-08-2015,19:42:18,NA,12-08-2015,19:42:18,NA,NA,12-08-2015,19:42:18,2528.010737
HPT2_NR_25,1,12-08-2015,21:30:46,NA,12-08-2015,21:30:46,NA,12-08-2015,21:30:46,NA,NA,12-08-2015,21:30:46,2209.436192
HPT2_NR_25,1,13-08-2015,01:52:55,NA,13-08-2015,01:52:55,NA,13-08-2015,01:52:55,NA,NA,13-08-2015,01:52:55,1107.499093
HPT2_NR_25,1,13-08-2015,06:57:38,NA,13-08-2015,06:57:38,NA,13-08-2015,06:57:38,NA,NA,13-08-2015,06:57:38,17657.2729
HPT2_NR_25,1,13-08-2015,09:35:39,NA,13-08-2015,09:35:39,NA,13-08-2015,09:35:39,NA,NA,13-08-2015,09:35:39,9504.3441
HPT2_NR_25,1,13-08-2015,12:03:44,NA,13-08-2015,12:03:44,NA,13-08-2015,12:03:44,NA,NA,13-08-2015,12:03:44,3147.730454
HPT2_NR_25,1,13-08-2015,15:04:43,NA,13-08-2015,15:04:43,NA,13-08-2015,15:04:43,NA,NA,13-08-2015,15:04:43,3009.757386
HPT2_NR_25,1,13-08-2015,18:39:38,NA,13-08-2015,18:39:38,NA,13-08-2015,18:39:38,NA,NA,13-08-2015,18:39:38,1331.162228
HPT2_NR_25,1,14-08-2015,06:15:04,NA,14-08-2015,06:15:04,NA,14-08-2015,06:15:04,NA,NA,14-08-2015,06:15:04,25484.73316
HPT2_NR_25,1,14-08-2015,08:16:38,NA,14-08-2015,08:16:38,NA,14-08-2015,08:16:38,NA,NA,14-08-2015,08:16:38,11199.66304
HPT2_NR_25,1,14-08-2015,09:09:18,NA,14-08-2015,09:09:18,NA,14-08-2015,09:09:18,NA,NA,14-08-2015,09:09:18,2059.32026
HPT2_NR_25,1,14-08-2015,10:32:16,NA,14-08-2015,10:32:16,NA,14-08-2015,10:32:16,NA,NA,14-08-2015,10:32:16,2157
HPT2_NR_25,1,14-08-2015,12:38:40,NA,14-08-2015,12:38:40,NA,14-08-2015,12:38:40,NA,NA,14-08-2015,12:38:40,11760
HPT2_NR_25,1,14-08-2015,18:10:11,NA,14-08-2015,18:10:11,NA,14-08-2015,18:10:11,NA,NA,14-08-2015,18:10:11,12879.17523
HPT2_NR_25,1,14-08-2015,19:44:50,NA,14-08-2015,19:44:50,NA,14-08-2015,19:44:50,NA,NA,14-08-2015,19:44:50,15005.63687
HPT2_NR_25,1,15-08-2015,05:27:03,NA,15-08-2015,05:27:03,NA,15-08-2015,05:27:03,NA,NA,15-08-2015,05:27:03,4623.589436
HPT2_NR_25,1,15-08-2015,08:30:21,NA,15-08-2015,08:30:21,NA,15-08-2015,08:30:21,NA,NA,15-08-2015,08:30:21,3600
HPT2_NR_25,1,15-08-2015,11:51:01,NA,15-08-2015,11:51:01,NA,15-08-2015,11:51:01,NA,NA,15-08-2015,11:51:01,28800
HPT2_NR_25,1,16-08-2015,05:14:00,NA,16-08-2015,05:14:00,NA,16-08-2015,05:14:00,NA,NA,16-08-2015,05:14:00,9120
HPT2_NR_25,1,16-08-2015,08:44:00,NA,16-08-2015,08:44:00,NA,16-08-2015,08:44:00,NA,NA,16-08-2015,08:44:00,3300
HPT2_NR_25,1,16-08-2015,10:45:41,NA,16-08-2015,10:45:41,NA,16-08-2015,10:45:41,NA,NA,16-08-2015,10:45:41,1838.123144
HPT2_NR_25,1,16-08-2015,13:04:48,NA,16-08-2015,13:04:48,NA,16-08-2015,13:04:48,NA,NA,16-08-2015,13:04:48,2184.599715
HPT2_NR_25,1,17-08-2015,04:25:09,NA,17-08-2015,04:25:09,NA,17-08-2015,04:25:09,NA,NA,17-08-2015,04:25:09,5467.86488
HPT2_NR_25,1,17-08-2015,07:56:07,NA,17-08-2015,07:56:07,NA,17-08-2015,07:56:07,NA,NA,17-08-2015,07:56:07,743.825294
HPT2_NR_25,1,17-08-2015,10:11:37,NA,17-08-2015,10:11:37,NA,17-08-2015,10:11:37,NA,NA,17-08-2015,10:11:37,23274.28093
HPT2_NR_25,1,17-08-2015,11:47:45,NA,17-08-2015,11:47:45,NA,17-08-2015,11:47:45,NA,NA,17-08-2015,11:47:45,10167
HPT2_NR_25,1,17-08-2015,16:58:09,NA,17-08-2015,16:58:09,NA,17-08-2015,16:58:09,NA,NA,17-08-2015,16:58:09,2772.696041
HPT2_NR_25,1,17-08-2015,21:04:01,NA,17-08-2015,21:04:01,NA,17-08-2015,21:04:01,NA,NA,17-08-2015,21:04:01,1742.448911
HPT2_NR_25,1,18-08-2015,01:04:00,NA,18-08-2015,01:04:00,NA,18-08-2015,01:04:00,NA,NA,18-08-2015,01:04:00,24214.922
HPT2_NR_25,1,18-08-2015,01:39:00,NA,18-08-2015,01:39:00,NA,18-08-2015,01:39:00,NA,NA,18-08-2015,01:39:00,10937.77017
HPT2_NR_25,1,18-08-2015,05:54:00,NA,18-08-2015,05:54:00,NA,18-08-2015,05:54:00,NA,NA,18-08-2015,05:54:00,928.287439
HPT2_NR_25,1,18-08-2015,08:35:27,NA,18-08-2015,08:35:27,NA,18-08-2015,08:35:27,NA,NA,18-08-2015,08:35:27,29716.66119
HPT2_NR_25,1,18-08-2015,12:20:30,NA,18-08-2015,12:20:30,NA,18-08-2015,12:20:30,NA,NA,18-08-2015,12:20:30,1459.547329
HPT2_NR_25,1,18-08-2015,14:47:43,NA,18-08-2015,14:47:43,NA,18-08-2015,14:47:43,NA,NA,18-08-2015,14:47:43,30756.89297
HPT2_NR_25,1,18-08-2015,17:45:00,NA,18-08-2015,17:45:00,NA,18-08-2015,17:45:00,NA,NA,18-08-2015,17:45:00,1981.192248
HPT2_NR_25,1,19-08-2015,06:01:47,NA,19-08-2015,06:01:47,NA,19-08-2015,06:01:47,NA,NA,19-08-2015,06:01:47,8625.042706
HPT2_NR_25,1,19-08-2015,09:03:54,NA,19-08-2015,09:03:54,NA,19-08-2015,09:03:54,NA,NA,19-08-2015,09:03:54,2155.034478
HPT2_NR_25,1,19-08-2015,12:16:05,NA,19-08-2015,12:16:05,NA,19-08-2015,12:16:05,NA,NA,19-08-2015,12:16:05,907.162639
HPT2_NR_25,1,19-08-2015,16:08:11,NA,19-08-2015,16:08:11,NA,19-08-2015,16:08:11,NA,NA,19-08-2015,16:08:11,33912.89908
HPT2_NR_25,1,19-08-2015,19:39:22,NA,19-08-2015,19:39:22,NA,19-08-2015,19:39:22,NA,NA,19-08-2015,19:39:22,2547.285433
HPT2_NR_25,1,19-08-2015,21:30:36,NA,19-08-2015,21:30:36,NA,19-08-2015,21:30:36,NA,NA,19-08-2015,21:30:36,1320
HPT2_NR_25,1,20-08-2015,04:59:04,NA,20-08-2015,04:59:04,NA,20-08-2015,04:59:04,NA,NA,20-08-2015,04:59:04,33016.04975
HPT2_NR_25,1,20-08-2015,08:24:59,NA,20-08-2015,08:24:59,NA,20-08-2015,08:24:59,NA,NA,20-08-2015,08:24:59,5486
HPT2_NR_25,1,20-08-2015,10:00:00,NA,20-08-2015,10:00:00,NA,20-08-2015,10:00:00,NA,NA,20-08-2015,10:00:00,1605.078999
HPT2_NR_25,1,20-08-2015,11:30:06,NA,20-08-2015,11:30:06,NA,20-08-2015,11:30:06,NA,NA,20-08-2015,11:30:06,900
HPT2_NR_25,1,20-08-2015,16:10:00,NA,20-08-2015,16:10:00,NA,20-08-2015,16:10:00,NA,NA,20-08-2015,16:10:00,8280
HPT2_NR_25,1,20-08-2015,16:22:40,NA,20-08-2015,16:22:40,NA,20-08-2015,16:22:40,NA,NA,20-08-2015,16:22:40,28892.73718
HPT2_NR_25,1,20-08-2015,18:21:00,NA,20-08-2015,18:21:00,NA,20-08-2015,18:21:00,NA,NA,20-08-2015,18:21:00,8340
HPT2_NR_25,1,20-08-2015,20:28:00,NA,20-08-2015,20:28:00,NA,20-08-2015,20:28:00,NA,NA,20-08-2015,20:28:00,4320
HPT2_NR_25,1,21-08-2015,06:18:00,NA,21-08-2015,06:18:00,NA,21-08-2015,06:18:00,NA,NA,21-08-2015,06:18:00,NA
HPT2_NR_25,1,21-08-2015,09:46:38,NA,21-08-2015,09:46:38,NA,21-08-2015,09:46:38,NA,NA,21-08-2015,09:46:38,NA
HPT2_NR_25,1,21-08-2015,12:20:29,NA,21-08-2015,12:20:29,NA,21-08-2015,12:20:29,NA,NA,21-08-2015,12:20:29,NA
HPT2_NR_25,1,21-08-2015,17:46:04,NA,21-08-2015,17:46:04,NA,21-08-2015,17:46:04,NA,NA,21-08-2015,17:46:04,NA
HPT2_NR_25,1,21-08-2015,19:37:39,NA,21-08-2015,19:37:39,NA,21-08-2015,19:37:39,NA,NA,21-08-2015,19:37:39,NA
HPT2_NR_25,1,21-08-2015,21:44:00,NA,21-08-2015,21:44:00,NA,21-08-2015,21:44:00,NA,NA,21-08-2015,21:44:00,NA
HPT2_NR_25,1,22-08-2015,06:29:33,NA,22-08-2015,06:29:33,NA,22-08-2015,06:29:33,NA,NA,22-08-2015,06:29:33,NA
HPT2_NR_25,1,22-08-2015,08:52:14,NA,22-08-2015,08:52:14,NA,22-08-2015,08:52:14,NA,NA,22-08-2015,08:52:14,NA
HPT2_NR_25,1,22-08-2015,11:49:08,NA,22-08-2015,11:49:08,NA,22-08-2015,11:49:08,NA,NA,22-08-2015,11:49:08,NA
HPT2_NR_25,1,22-08-2015,14:17:26,NA,22-08-2015,14:17:26,NA,22-08-2015,14:17:26,NA,NA,22-08-2015,14:17:26,NA
HPT2_NR_25,1,22-08-2015,16:11:48,NA,22-08-2015,16:11:48,NA,22-08-2015,16:11:48,NA,NA,22-08-2015,16:11:48,NA
HPT2_NR_25,1,23-08-2015,07:07:40,NA,23-08-2015,07:07:40,NA,23-08-2015,07:07:40,NA,NA,23-08-2015,07:07:40,NA
HPT2_NR_25,1,23-08-2015,09:43:57,NA,23-08-2015,09:43:57,NA,23-08-2015,09:43:57,NA,NA,23-08-2015,09:43:57,NA
HPT2_NR_25,1,23-08-2015,11:33:00,NA,23-08-2015,11:33:00,NA,23-08-2015,11:33:00,NA,NA,23-08-2015,11:33:00,NA
HPT2_NR_25,1,23-08-2015,14:25:00,NA,23-08-2015,14:25:00,NA,23-08-2015,14:25:00,NA,NA,23-08-2015,14:25:00,NA
HPT2_NR_25,1,23-08-2015,17:05:06,NA,23-08-2015,17:05:06,NA,23-08-2015,17:05:06,NA,NA,23-08-2015,17:05:06,NA
HPT2_NR_25,1,24-08-2015,06:52:27,NA,24-08-2015,06:52:27,NA,24-08-2015,06:52:27,NA,NA,24-08-2015,06:52:27,NA
HPT2_NR_25,1,24-08-2015,10:23:27,NA,24-08-2015,10:23:27,NA,24-08-2015,10:23:27,NA,NA,24-08-2015,10:23:27,NA
HPT2_NR_25,1,24-08-2015,13:26:00,NA,24-08-2015,13:26:00,NA,24-08-2015,13:26:00,NA,NA,24-08-2015,13:26:00,NA
HPT2_NR_25,1,24-08-2015,16:29:37,NA,24-08-2015,16:29:37,NA,24-08-2015,16:29:37,NA,NA,24-08-2015,16:29:37,NA
HPT2_NR_25,1,24-08-2015,19:24:28,NA,24-08-2015,19:24:28,NA,24-08-2015,19:24:28,NA,NA,24-08-2015,19:24:28,NA
HPT2_NR_25,1,24-08-2015,21:36:19,NA,24-08-2015,21:36:19,NA,24-08-2015,21:36:19,NA,NA,24-08-2015,21:36:19,NA
HPT2_NR_25,1,25-08-2015,07:22:21,NA,25-08-2015,07:22:21,NA,25-08-2015,07:22:21,NA,NA,25-08-2015,07:22:21,NA
HPT2_NR_25,1,25-08-2015,09:48:00,NA,25-08-2015,09:48:00,NA,25-08-2015,09:48:00,NA,NA,25-08-2015,09:48:00,NA
HPT2_NR_25,1,25-08-2015,12:48:29,NA,25-08-2015,12:48:29,NA,25-08-2015,12:48:29,NA,NA,25-08-2015,12:48:29,NA
HPT2_NR_25,1,25-08-2015,14:23:09,NA,25-08-2015,14:23:09,NA,25-08-2015,14:23:09,NA,NA,25-08-2015,14:23:09,NA
HPT2_NR_25,1,25-08-2015,17:05:58,NA,25-08-2015,17:05:58,NA,25-08-2015,17:05:58,NA,NA,25-08-2015,17:05:58,NA
HPT2_NR_25,1,25-08-2015,20:27:18,NA,25-08-2015,20:27:18,NA,25-08-2015,20:27:18,NA,NA,25-08-2015,20:27:18,NA
HPT2_NR_25,1,26-08-2015,05:28:11,NA,26-08-2015,05:28:11,NA,26-08-2015,05:28:11,NA,NA,26-08-2015,05:28:11,NA
HPT2_NR_25,1,26-08-2015,07:57:36,NA,26-08-2015,07:57:36,NA,26-08-2015,07:57:36,NA,NA,26-08-2015,07:57:36,NA
HPT2_NR_25,1,26-08-2015,10:05:00,NA,26-08-2015,10:05:00,NA,26-08-2015,10:05:00,NA,NA,26-08-2015,10:05:00,NA
HPT2_NR_26,1,10-08-2015,17:16:46,300,10-08-2015,17:16:46,NA,10-08-2015,17:16:46,NA,NA,10-08-2015,17:16:46,45000
HPT2_NR_26,1,17-08-2015,10:26:02,NA,17-08-2015,10:26:02,140,17-08-2015,10:26:02,NA,NA,17-08-2015,10:26:02,8280
HPT2_NR_26,1,17-08-2015,13:24:23,NA,17-08-2015,13:24:23,155,17-08-2015,13:24:23,NA,NA,17-08-2015,13:24:23,6300
HPT2_NR_26,1,17-08-2015,16:45:47,NA,17-08-2015,16:45:47,160,17-08-2015,16:45:47,NA,NA,17-08-2015,16:45:47,3900
HPT2_NR_26,1,26-08-2015,21:23:00,NA,26-08-2015,21:23:00,NA,26-08-2015,21:23:00,NA,NA,26-08-2015,21:23:00,3648
HPT2_NR_26,1,27-08-2015,06:33:00,NA,27-08-2015,06:33:00,NA,27-08-2015,06:33:00,NA,NA,27-08-2015,06:33:00,13630
HPT2_NR_26,1,27-08-2015,09:24:47,NA,27-08-2015,09:24:47,200,27-08-2015,09:24:47,NA,NA,27-08-2015,09:24:47,3644
HPT2_NR_26,1,27-08-2015,13:36:00,NA,27-08-2015,13:36:00,NA,27-08-2015,13:36:00,NA,NA,27-08-2015,13:36:00,4860
HPT2_NR_26,1,27-08-2015,16:23:00,NA,27-08-2015,16:23:00,200,27-08-2015,16:23:00,NA,NA,27-08-2015,16:23:00,5400
HPT2_NR_26,1,27-08-2015,19:51:00,NA,27-08-2015,19:51:00,200,27-08-2015,19:51:00,NA,NA,27-08-2015,19:51:00,NA
HPT2_NR_26,1,31-08-2015,10:17:38,NA,31-08-2015,10:17:38,180,31-08-2015,10:17:38,NA,NA,31-08-2015,10:17:38,NA
HPT2_NR_26,1,31-08-2015,13:30:00,NA,31-08-2015,13:30:00,160,31-08-2015,13:30:00,NA,NA,31-08-2015,13:30:00,NA
HPT2_NR_26,1,31-08-2015,16:20:00,NA,31-08-2015,16:20:00,180,31-08-2015,16:20:00,NA,NA,31-08-2015,16:20:00,NA
HPT2_NR_26,1,31-08-2015,19:34:00,NA,31-08-2015,19:34:00,185,31-08-2015,19:34:00,NA,NA,31-08-2015,19:34:00,NA
HPT2_NR_27,0,23-07-2015,12:49:52,NA,23-07-2015,12:49:52,150,23-07-2015,12:49:52,NA,NA,23-07-2015,12:49:52,6300
HPT2_NR_27,0,23-07-2015,16:00:52,NA,23-07-2015,16:00:52,150,23-07-2015,16:00:52,NA,NA,23-07-2015,16:00:52,12300
HPT2_NR_27,0,23-07-2015,19:00:00,NA,23-07-2015,19:00:00,150,23-07-2015,19:00:00,NA,NA,23-07-2015,19:00:00,20100
HPT2_NR_27,0,23-07-2015,22:15:00,NA,23-07-2015,22:15:00,185,23-07-2015,22:15:00,NA,NA,23-07-2015,22:15:00,9600
HPT2_NR_27,0,24-07-2015,03:59:07,NA,24-07-2015,03:59:07,150,24-07-2015,03:59:07,NA,NA,24-07-2015,03:59:07,6300
HPT2_NR_27,0,24-07-2015,08:00:00,NA,24-07-2015,08:00:00,150,24-07-2015,08:00:00,NA,NA,24-07-2015,08:00:00,3600
HPT2_NR_27,0,24-07-2015,11:30:00,NA,24-07-2015,11:30:00,150,24-07-2015,11:30:00,NA,NA,24-07-2015,11:30:00,5316
HPT2_NR_27,0,24-07-2015,15:00:00,NA,24-07-2015,15:00:00,150,24-07-2015,15:00:00,NA,NA,24-07-2015,15:00:00,25296
HPT2_NR_27,0,24-07-2015,19:00:00,NA,24-07-2015,19:00:00,170,24-07-2015,19:00:00,NA,NA,24-07-2015,19:00:00,5400
HPT2_NR_27,0,24-07-2015,22:30:00,NA,24-07-2015,22:30:00,175,24-07-2015,22:30:00,NA,NA,24-07-2015,22:30:00,10620
HPT2_NR_27,0,25-07-2015,03:30:00,NA,25-07-2015,03:30:00,150,25-07-2015,03:30:00,NA,NA,25-07-2015,03:30:00,10740
HPT2_NR_27,0,25-07-2015,15:00:00,NA,25-07-2015,15:00:00,150,25-07-2015,15:00:00,NA,NA,25-07-2015,15:00:00,5400
HPT2_NR_27,0,25-07-2015,22:30:00,NA,25-07-2015,22:30:00,175,25-07-2015,22:30:00,NA,NA,25-07-2015,22:30:00,6300
HPT2_NR_27,0,26-07-2015,02:30:00,NA,26-07-2015,02:30:00,150,26-07-2015,02:30:00,NA,NA,26-07-2015,02:30:00,4189
HPT2_NR_27,0,26-07-2015,07:00:00,NA,26-07-2015,07:00:00,150,26-07-2015,07:00:00,NA,NA,26-07-2015,07:00:00,10500
HPT2_NR_27,0,26-07-2015,11:00:00,NA,26-07-2015,11:00:00,150,26-07-2015,11:00:00,NA,NA,26-07-2015,11:00:00,15240
HPT2_NR_27,0,27-07-2015,07:00:00,NA,27-07-2015,07:00:00,155,27-07-2015,07:00:00,NA,NA,27-07-2015,07:00:00,13380
HPT2_NR_27,0,27-07-2015,11:00:00,NA,27-07-2015,11:00:00,155,27-07-2015,11:00:00,NA,NA,27-07-2015,11:00:00,13500
HPT2_NR_27,0,27-07-2015,15:00:00,NA,27-07-2015,15:00:00,150,27-07-2015,15:00:00,NA,NA,27-07-2015,15:00:00,6300
HPT2_NR_27,0,27-07-2015,18:45:00,NA,27-07-2015,18:45:00,170,27-07-2015,18:45:00,NA,NA,27-07-2015,18:45:00,10500
HPT2_NR_27,0,29-07-2015,07:50:00,NA,29-07-2015,07:50:00,150,29-07-2015,07:50:00,NA,NA,29-07-2015,07:50:00,17700
HPT2_NR_27,0,30-07-2015,03:14:00,NA,30-07-2015,03:14:00,160,30-07-2015,03:14:00,NA,NA,30-07-2015,03:14:00,12600
HPT2_NR_27,0,30-07-2015,07:30:00,NA,30-07-2015,07:30:00,155,30-07-2015,07:30:00,NA,NA,30-07-2015,07:30:00,7200
HPT2_NR_27,0,30-07-2015,12:05:00,NA,30-07-2015,12:05:00,155,30-07-2015,12:05:00,NA,NA,30-07-2015,12:05:00,7080
HPT2_NR_27,0,30-07-2015,11:40:00,NA,30-07-2015,11:40:00,150,30-07-2015,11:40:00,NA,NA,30-07-2015,11:40:00,10500
HPT2_NR_27,0,31-07-2015,03:30:00,NA,31-07-2015,03:30:00,150,31-07-2015,03:30:00,NA,NA,31-07-2015,03:30:00,22500
HPT2_NR_27,0,31-07-2015,07:40:00,NA,31-07-2015,07:40:00,150,31-07-2015,07:40:00,NA,NA,31-07-2015,07:40:00,10920
HPT2_NR_27,0,31-07-2015,15:15:00,NA,31-07-2015,15:15:00,150,31-07-2015,15:15:00,NA,NA,31-07-2015,15:15:00,7200
HPT2_NR_27,0,31-07-2015,18:50:00,NA,31-07-2015,18:50:00,150,31-07-2015,18:50:00,NA,NA,31-07-2015,18:50:00,11700
HPT2_NR_27,0,31-07-2015,22:30:00,NA,31-07-2015,22:30:00,185,31-07-2015,22:30:00,NA,NA,31-07-2015,22:30:00,16500
HPT2_NR_27,0,01-08-2015,04:00:00,NA,01-08-2015,04:00:00,160,01-08-2015,04:00:00,NA,NA,01-08-2015,04:00:00,10740
HPT2_NR_27,0,01-08-2015,08:20:00,NA,01-08-2015,08:20:00,150,01-08-2015,08:20:00,NA,NA,01-08-2015,08:20:00,5400
